Driver,DriverNumber,LapTime,LapNumber,Stint,Compound,TyreLife,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,GrandPrix
BOT,77,102.849,20.0,2.0,HARD,10.0,Alfa Romeo,30.1,40.0,993.5,False,41.3,94,2.7,2023,United States Grand Prix
BOT,77,102.902,21.0,2.0,HARD,11.0,Alfa Romeo,30.1,40.0,993.5,False,41.3,343,2.2,2023,United States Grand Prix
BOT,77,103.844,22.0,2.0,HARD,12.0,Alfa Romeo,30.2,39.0,993.4,False,41.3,101,2.5,2023,United States Grand Prix
BOT,77,103.611,23.0,2.0,HARD,13.0,Alfa Romeo,30.3,39.0,993.4,False,41.4,330,2.5,2023,United States Grand Prix
BOT,77,103.731,24.0,2.0,HARD,14.0,Alfa Romeo,30.7,37.0,993.2,False,42.0,93,3.7,2023,United States Grand Prix
BOT,77,103.735,25.0,2.0,HARD,15.0,Alfa Romeo,30.7,37.0,993.4,False,41.6,101,4.5,2023,United States Grand Prix
BOT,77,103.455,26.0,2.0,HARD,16.0,Alfa Romeo,30.4,38.0,993.2,False,41.2,104,4.0,2023,United States Grand Prix
BOT,77,103.4,27.0,2.0,HARD,17.0,Alfa Romeo,30.4,38.0,993.2,False,41.3,108,4.0,2023,United States Grand Prix
BOT,77,104.289,28.0,2.0,HARD,18.0,Alfa Romeo,30.5,37.0,993.2,False,41.4,93,5.3,2023,United States Grand Prix
BOT,77,123.1,29.0,3.0,HARD,1.0,Alfa Romeo,30.5,37.0,993.2,False,41.2,80,5.3,2023,United States Grand Prix
BOT,77,102.281,30.0,3.0,HARD,2.0,Alfa Romeo,30.2,38.0,993.2,False,41.0,67,4.0,2023,United States Grand Prix
BOT,77,102.332,31.0,3.0,HARD,3.0,Alfa Romeo,30.3,38.0,993.2,False,41.2,93,2.4,2023,United States Grand Prix
BOT,77,102.355,32.0,3.0,HARD,4.0,Alfa Romeo,30.6,37.0,993.0,False,41.6,68,3.2,2023,United States Grand Prix
BOT,77,102.655,33.0,3.0,HARD,5.0,Alfa Romeo,30.7,37.0,993.0,False,41.6,91,6.1,2023,United States Grand Prix
BOT,77,102.736,34.0,3.0,HARD,6.0,Alfa Romeo,30.5,38.0,993.2,False,41.5,109,4.9,2023,United States Grand Prix
BOT,77,102.58,35.0,3.0,HARD,7.0,Alfa Romeo,30.4,39.0,993.2,False,41.3,93,5.0,2023,United States Grand Prix
BOT,77,102.454,36.0,3.0,HARD,8.0,Alfa Romeo,30.6,38.0,993.0,False,41.6,73,4.5,2023,United States Grand Prix
BOT,77,103.227,37.0,3.0,HARD,9.0,Alfa Romeo,30.5,38.0,993.0,False,41.5,90,5.0,2023,United States Grand Prix
BOT,77,103.604,38.0,3.0,HARD,10.0,Alfa Romeo,30.4,39.0,993.0,False,41.4,85,4.5,2023,United States Grand Prix
BOT,77,102.52,39.0,3.0,HARD,11.0,Alfa Romeo,30.3,39.0,993.0,False,41.0,97,1.7,2023,United States Grand Prix
ZHO,24,108.931,1.0,1.0,MEDIUM,1.0,Alfa Romeo,29.9,42.0,994.0,False,40.8,103,2.9,2023,United States Grand Prix
ZHO,24,105.658,2.0,1.0,MEDIUM,2.0,Alfa Romeo,29.8,42.0,993.9,False,40.8,109,3.0,2023,United States Grand Prix
ZHO,24,105.043,3.0,1.0,MEDIUM,3.0,Alfa Romeo,29.9,41.0,994.0,False,40.7,95,2.9,2023,United States Grand Prix
ZHO,24,104.264,4.0,1.0,MEDIUM,4.0,Alfa Romeo,29.9,41.0,994.0,False,40.7,96,4.0,2023,United States Grand Prix
ZHO,24,103.624,5.0,1.0,MEDIUM,5.0,Alfa Romeo,29.9,42.0,993.9,False,40.6,107,4.0,2023,United States Grand Prix
ZHO,24,103.322,6.0,1.0,MEDIUM,6.0,Alfa Romeo,30.0,43.0,994.0,False,40.6,100,3.9,2023,United States Grand Prix
ZHO,24,103.606,7.0,1.0,MEDIUM,7.0,Alfa Romeo,30.0,41.0,993.9,False,41.0,102,3.2,2023,United States Grand Prix
ZHO,24,103.615,8.0,1.0,MEDIUM,8.0,Alfa Romeo,30.0,41.0,993.7,False,41.1,118,3.4,2023,United States Grand Prix
ZHO,24,103.882,9.0,1.0,MEDIUM,9.0,Alfa Romeo,30.0,41.0,993.7,False,41.1,102,2.4,2023,United States Grand Prix
ZHO,24,124.238,10.0,2.0,HARD,1.0,Alfa Romeo,30.0,41.0,993.9,False,40.4,107,3.2,2023,United States Grand Prix
ZHO,24,102.787,11.0,2.0,HARD,2.0,Alfa Romeo,30.0,41.0,993.7,False,40.7,92,3.4,2023,United States Grand Prix
ZHO,24,102.81,12.0,2.0,HARD,3.0,Alfa Romeo,30.0,42.0,993.7,False,40.8,82,3.5,2023,United States Grand Prix
ZHO,24,103.56,13.0,2.0,HARD,4.0,Alfa Romeo,30.4,40.0,993.5,False,41.5,324,1.5,2023,United States Grand Prix
ZHO,24,103.45,14.0,2.0,HARD,5.0,Alfa Romeo,30.4,39.0,993.5,False,41.5,85,1.5,2023,United States Grand Prix
ZHO,24,103.345,15.0,2.0,HARD,6.0,Alfa Romeo,30.4,39.0,993.5,False,41.5,101,2.5,2023,United States Grand Prix
ZHO,24,103.132,16.0,2.0,HARD,7.0,Alfa Romeo,30.5,38.0,993.5,False,41.5,95,3.2,2023,United States Grand Prix
ZHO,24,103.244,17.0,2.0,HARD,8.0,Alfa Romeo,30.4,38.0,993.5,False,41.5,103,1.8,2023,United States Grand Prix
ZHO,24,103.132,18.0,2.0,HARD,9.0,Alfa Romeo,30.5,39.0,993.2,False,41.8,85,5.0,2023,United States Grand Prix
ZHO,24,103.172,19.0,2.0,HARD,10.0,Alfa Romeo,30.2,40.0,993.5,False,41.6,106,4.3,2023,United States Grand Prix
ZHO,24,102.845,20.0,2.0,HARD,11.0,Alfa Romeo,30.1,40.0,993.5,False,41.3,94,2.7,2023,United States Grand Prix
ZHO,24,103.142,21.0,2.0,HARD,12.0,Alfa Romeo,30.1,40.0,993.5,False,41.3,343,2.2,2023,United States Grand Prix
ZHO,24,103.657,22.0,2.0,HARD,13.0,Alfa Romeo,30.2,39.0,993.4,False,41.3,101,2.5,2023,United States Grand Prix
ZHO,24,103.809,23.0,2.0,HARD,14.0,Alfa Romeo,30.3,39.0,993.4,False,41.4,330,2.5,2023,United States Grand Prix
ZHO,24,103.917,24.0,2.0,HARD,15.0,Alfa Romeo,30.7,37.0,993.2,False,42.0,93,3.7,2023,United States Grand Prix
ZHO,24,105.0,25.0,2.0,HARD,16.0,Alfa Romeo,30.7,37.0,993.4,False,41.6,101,4.5,2023,United States Grand Prix
ZHO,24,103.69,26.0,2.0,HARD,17.0,Alfa Romeo,30.4,38.0,993.2,False,41.2,104,4.0,2023,United States Grand Prix
ZHO,24,107.714,27.0,2.0,HARD,18.0,Alfa Romeo,30.4,38.0,993.2,False,41.3,108,4.0,2023,United States Grand Prix
ZHO,24,124.07,28.0,3.0,HARD,1.0,Alfa Romeo,30.5,37.0,993.2,False,41.4,90,4.5,2023,United States Grand Prix
ZHO,24,102.946,29.0,3.0,HARD,2.0,Alfa Romeo,30.4,37.0,993.2,False,41.0,92,4.8,2023,United States Grand Prix
ZHO,24,103.042,30.0,3.0,HARD,3.0,Alfa Romeo,30.2,38.0,993.2,False,41.0,67,4.0,2023,United States Grand Prix
ZHO,24,102.846,31.0,3.0,HARD,4.0,Alfa Romeo,30.3,38.0,993.2,False,41.2,93,2.4,2023,United States Grand Prix
ZHO,24,102.223,32.0,3.0,HARD,5.0,Alfa Romeo,30.6,37.0,993.0,False,41.6,68,3.2,2023,United States Grand Prix
ZHO,24,102.941,33.0,3.0,HARD,6.0,Alfa Romeo,30.7,37.0,993.0,False,41.6,91,6.1,2023,United States Grand Prix
ZHO,24,103.772,34.0,3.0,HARD,7.0,Alfa Romeo,30.5,38.0,993.2,False,41.5,109,4.9,2023,United States Grand Prix
ZHO,24,103.288,35.0,3.0,HARD,8.0,Alfa Romeo,30.4,39.0,993.2,False,41.3,93,5.0,2023,United States Grand Prix
ZHO,24,102.713,36.0,3.0,HARD,9.0,Alfa Romeo,30.6,38.0,993.0,False,41.6,73,4.5,2023,United States Grand Prix
ZHO,24,103.111,37.0,3.0,HARD,10.0,Alfa Romeo,30.5,38.0,993.0,False,41.5,90,5.0,2023,United States Grand Prix
ZHO,24,102.219,38.0,3.0,HARD,11.0,Alfa Romeo,30.4,39.0,993.0,False,41.4,85,4.5,2023,United States Grand Prix
ZHO,24,102.301,39.0,3.0,HARD,12.0,Alfa Romeo,30.3,39.0,993.0,False,41.0,97,1.7,2023,United States Grand Prix
MAG,20,111.572,1.0,1.0,MEDIUM,1.0,Haas F1 Team,29.9,42.0,994.0,False,40.8,103,2.9,2023,United States Grand Prix
MAG,20,105.395,2.0,1.0,MEDIUM,2.0,Haas F1 Team,29.8,42.0,993.9,False,40.8,109,3.0,2023,United States Grand Prix
MAG,20,104.642,3.0,1.0,MEDIUM,3.0,Haas F1 Team,29.9,41.0,994.0,False,40.7,95,2.9,2023,United States Grand Prix
MAG,20,105.433,4.0,1.0,MEDIUM,4.0,Haas F1 Team,29.9,41.0,994.0,False,40.7,96,4.0,2023,United States Grand Prix
MAG,20,103.618,5.0,1.0,MEDIUM,5.0,Haas F1 Team,30.0,43.0,993.9,False,40.5,100,2.5,2023,United States Grand Prix
MAG,20,103.521,6.0,1.0,MEDIUM,6.0,Haas F1 Team,30.0,43.0,994.0,False,40.6,100,3.9,2023,United States Grand Prix
MAG,20,103.874,7.0,1.0,MEDIUM,7.0,Haas F1 Team,30.0,41.0,993.9,False,41.0,102,3.2,2023,United States Grand Prix
MAG,20,104.096,8.0,1.0,MEDIUM,8.0,Haas F1 Team,30.0,41.0,993.7,False,41.1,118,3.4,2023,United States Grand Prix
MAG,20,103.824,9.0,1.0,MEDIUM,9.0,Haas F1 Team,30.0,41.0,993.7,False,41.1,102,2.4,2023,United States Grand Prix
MAG,20,104.749,10.0,1.0,MEDIUM,10.0,Haas F1 Team,30.0,41.0,993.9,False,40.4,107,3.2,2023,United States Grand Prix
MAG,20,124.946,11.0,2.0,HARD,1.0,Haas F1 Team,30.0,41.0,993.7,False,40.7,92,3.4,2023,United States Grand Prix
MAG,20,103.658,12.0,2.0,HARD,2.0,Haas F1 Team,30.0,42.0,993.7,False,40.8,82,3.5,2023,United States Grand Prix
MAG,20,104.629,13.0,2.0,HARD,3.0,Haas F1 Team,30.4,40.0,993.5,False,41.5,324,1.5,2023,United States Grand Prix
MAG,20,103.941,14.0,2.0,HARD,4.0,Haas F1 Team,30.4,39.0,993.5,False,41.5,85,1.5,2023,United States Grand Prix
MAG,20,103.867,15.0,2.0,HARD,5.0,Haas F1 Team,30.4,39.0,993.5,False,41.5,101,2.5,2023,United States Grand Prix
MAG,20,103.726,16.0,2.0,HARD,6.0,Haas F1 Team,30.5,38.0,993.5,False,41.5,95,3.2,2023,United States Grand Prix
MAG,20,103.225,17.0,2.0,HARD,7.0,Haas F1 Team,30.4,38.0,993.5,False,41.5,72,2.9,2023,United States Grand Prix
MAG,20,102.918,18.0,2.0,HARD,8.0,Haas F1 Team,30.5,39.0,993.2,False,41.8,85,5.0,2023,United States Grand Prix
MAG,20,103.133,19.0,2.0,HARD,9.0,Haas F1 Team,30.2,40.0,993.5,False,41.6,106,4.3,2023,United States Grand Prix
MAG,20,103.105,20.0,2.0,HARD,10.0,Haas F1 Team,30.1,40.0,993.5,False,41.3,94,2.7,2023,United States Grand Prix
MAG,20,104.551,21.0,2.0,HARD,11.0,Haas F1 Team,30.2,39.0,993.5,False,40.9,143,2.4,2023,United States Grand Prix
MAG,20,103.838,22.0,2.0,HARD,12.0,Haas F1 Team,30.2,39.0,993.4,False,41.3,101,2.5,2023,United States Grand Prix
MAG,20,103.784,23.0,2.0,HARD,13.0,Haas F1 Team,30.3,39.0,993.4,False,41.4,330,2.5,2023,United States Grand Prix
MAG,20,104.564,24.0,2.0,HARD,14.0,Haas F1 Team,30.7,37.0,993.2,False,42.0,93,3.7,2023,United States Grand Prix
MAG,20,103.893,25.0,2.0,HARD,15.0,Haas F1 Team,30.7,37.0,993.4,False,41.6,101,4.5,2023,United States Grand Prix
MAG,20,103.862,26.0,2.0,HARD,16.0,Haas F1 Team,30.4,38.0,993.2,False,41.2,104,4.0,2023,United States Grand Prix
MAG,20,103.822,27.0,2.0,HARD,17.0,Haas F1 Team,30.4,38.0,993.2,False,41.3,108,4.0,2023,United States Grand Prix
MAG,20,103.913,28.0,2.0,HARD,18.0,Haas F1 Team,30.5,37.0,993.2,False,41.4,90,4.5,2023,United States Grand Prix
MAG,20,104.007,29.0,2.0,HARD,19.0,Haas F1 Team,30.5,37.0,993.2,False,41.2,80,5.3,2023,United States Grand Prix
MAG,20,123.839,30.0,3.0,MEDIUM,1.0,Haas F1 Team,30.2,38.0,993.2,False,41.0,67,4.0,2023,United States Grand Prix
MAG,20,102.909,31.0,3.0,MEDIUM,2.0,Haas F1 Team,30.3,38.0,993.2,False,41.2,93,2.4,2023,United States Grand Prix
MAG,20,102.031,32.0,3.0,MEDIUM,3.0,Haas F1 Team,30.6,37.0,993.0,False,41.6,68,3.2,2023,United States Grand Prix
MAG,20,102.07,33.0,3.0,MEDIUM,4.0,Haas F1 Team,30.5,38.0,993.2,False,41.8,84,6.0,2023,United States Grand Prix
MAG,20,102.159,34.0,3.0,MEDIUM,5.0,Haas F1 Team,30.5,38.0,993.2,False,41.5,109,4.9,2023,United States Grand Prix
MAG,20,102.115,35.0,3.0,MEDIUM,6.0,Haas F1 Team,30.4,39.0,993.2,False,41.3,93,5.0,2023,United States Grand Prix
MAG,20,102.669,36.0,3.0,MEDIUM,7.0,Haas F1 Team,30.6,38.0,993.0,False,41.6,73,4.5,2023,United States Grand Prix
MAG,20,102.553,37.0,3.0,MEDIUM,8.0,Haas F1 Team,30.5,38.0,993.0,False,41.5,90,5.0,2023,United States Grand Prix
MAG,20,102.428,38.0,3.0,MEDIUM,9.0,Haas F1 Team,30.4,39.0,993.0,False,41.4,85,4.5,2023,United States Grand Prix
MAG,20,102.296,39.0,3.0,MEDIUM,10.0,Haas F1 Team,30.3,39.0,993.0,False,41.0,97,1.7,2023,United States Grand Prix
RIC,3,109.807,1.0,1.0,MEDIUM,1.0,AlphaTauri,29.9,42.0,994.0,False,40.8,103,2.9,2023,United States Grand Prix
RIC,3,105.228,2.0,1.0,MEDIUM,2.0,AlphaTauri,29.8,42.0,993.9,False,40.8,109,3.0,2023,United States Grand Prix
RIC,3,105.061,3.0,1.0,MEDIUM,3.0,AlphaTauri,29.9,41.0,994.0,False,40.7,95,2.9,2023,United States Grand Prix
RIC,3,104.687,4.0,1.0,MEDIUM,4.0,AlphaTauri,29.9,41.0,994.0,False,40.7,96,4.0,2023,United States Grand Prix
RIC,3,103.556,5.0,1.0,MEDIUM,5.0,AlphaTauri,29.9,42.0,993.9,False,40.6,107,4.0,2023,United States Grand Prix
RIC,3,103.464,6.0,1.0,MEDIUM,6.0,AlphaTauri,30.0,43.0,994.0,False,40.6,100,3.9,2023,United States Grand Prix
RIC,3,103.709,7.0,1.0,MEDIUM,7.0,AlphaTauri,30.0,41.0,993.9,False,41.0,102,3.2,2023,United States Grand Prix
RIC,3,103.82,8.0,1.0,MEDIUM,8.0,AlphaTauri,30.0,41.0,993.7,False,41.1,118,3.4,2023,United States Grand Prix
RIC,3,103.635,9.0,1.0,MEDIUM,9.0,AlphaTauri,30.0,41.0,993.7,False,41.1,102,2.4,2023,United States Grand Prix
RIC,3,103.451,10.0,1.0,MEDIUM,10.0,AlphaTauri,30.0,41.0,993.9,False,40.4,107,3.2,2023,United States Grand Prix
RIC,3,103.117,11.0,1.0,MEDIUM,11.0,AlphaTauri,30.0,41.0,993.7,False,40.7,92,3.4,2023,United States Grand Prix
RIC,3,103.126,12.0,1.0,MEDIUM,12.0,AlphaTauri,30.0,42.0,993.7,False,40.8,82,3.5,2023,United States Grand Prix
RIC,3,103.335,13.0,1.0,MEDIUM,13.0,AlphaTauri,30.3,41.0,993.7,False,41.5,88,1.1,2023,United States Grand Prix
RIC,3,103.399,14.0,1.0,MEDIUM,14.0,AlphaTauri,30.4,39.0,993.5,False,41.5,85,1.5,2023,United States Grand Prix
RIC,3,103.363,15.0,1.0,MEDIUM,15.0,AlphaTauri,30.4,39.0,993.5,False,41.5,101,2.5,2023,United States Grand Prix
RIC,3,103.154,16.0,1.0,MEDIUM,16.0,AlphaTauri,30.3,39.0,993.5,False,41.6,103,2.2,2023,United States Grand Prix
RIC,3,104.12,17.0,1.0,MEDIUM,17.0,AlphaTauri,30.4,38.0,993.5,False,41.5,103,1.8,2023,United States Grand Prix
RIC,3,103.489,18.0,1.0,MEDIUM,18.0,AlphaTauri,30.5,39.0,993.2,False,41.8,85,5.0,2023,United States Grand Prix
RIC,3,103.305,19.0,1.0,MEDIUM,19.0,AlphaTauri,30.2,40.0,993.5,False,41.6,106,4.3,2023,United States Grand Prix
RIC,3,104.525,20.0,1.0,MEDIUM,20.0,AlphaTauri,30.2,40.0,993.5,False,41.6,86,3.5,2023,United States Grand Prix
RIC,3,105.321,21.0,1.0,MEDIUM,21.0,AlphaTauri,30.1,40.0,993.5,False,41.3,343,2.2,2023,United States Grand Prix
RIC,3,104.235,22.0,1.0,MEDIUM,22.0,AlphaTauri,30.2,39.0,993.4,False,41.3,101,2.5,2023,United States Grand Prix
RIC,3,123.516,23.0,2.0,HARD,1.0,AlphaTauri,30.3,39.0,993.4,False,41.4,330,2.5,2023,United States Grand Prix
RIC,3,102.542,24.0,2.0,HARD,2.0,AlphaTauri,30.7,37.0,993.2,False,42.0,93,3.7,2023,United States Grand Prix
RIC,3,103.56,25.0,2.0,HARD,3.0,AlphaTauri,30.7,37.0,993.4,False,41.6,101,4.5,2023,United States Grand Prix
RIC,3,103.547,26.0,2.0,HARD,4.0,AlphaTauri,30.4,38.0,993.2,False,41.2,104,4.0,2023,United States Grand Prix
RIC,3,104.336,27.0,2.0,HARD,5.0,AlphaTauri,30.4,38.0,993.2,False,41.3,108,4.0,2023,United States Grand Prix
RIC,3,102.796,28.0,2.0,HARD,6.0,AlphaTauri,30.5,37.0,993.2,False,41.4,90,4.5,2023,United States Grand Prix
RIC,3,103.403,29.0,2.0,HARD,7.0,AlphaTauri,30.5,37.0,993.2,False,41.2,80,5.3,2023,United States Grand Prix
RIC,3,103.87,30.0,2.0,HARD,8.0,AlphaTauri,30.2,38.0,993.2,False,41.0,67,4.0,2023,United States Grand Prix
RIC,3,103.435,31.0,2.0,HARD,9.0,AlphaTauri,30.3,38.0,993.2,False,41.2,93,2.4,2023,United States Grand Prix
RIC,3,103.198,32.0,2.0,HARD,10.0,AlphaTauri,30.4,37.0,993.0,False,41.0,124,4.1,2023,United States Grand Prix
RIC,3,103.386,33.0,2.0,HARD,11.0,AlphaTauri,30.7,37.0,993.0,False,41.6,91,6.1,2023,United States Grand Prix
RIC,3,102.895,34.0,2.0,HARD,12.0,AlphaTauri,30.5,38.0,993.2,False,41.5,109,4.9,2023,United States Grand Prix
RIC,3,103.361,35.0,2.0,HARD,13.0,AlphaTauri,30.4,39.0,993.2,False,41.3,93,5.0,2023,United States Grand Prix
RIC,3,103.083,36.0,2.0,HARD,14.0,AlphaTauri,30.5,39.0,993.0,False,41.6,78,4.9,2023,United States Grand Prix
RIC,3,103.026,37.0,2.0,HARD,15.0,AlphaTauri,30.5,38.0,993.0,False,41.5,90,5.0,2023,United States Grand Prix
RIC,3,102.456,38.0,2.0,HARD,16.0,AlphaTauri,30.4,39.0,993.0,False,41.4,85,4.5,2023,United States Grand Prix
RIC,3,102.351,39.0,2.0,HARD,17.0,AlphaTauri,30.2,39.0,993.0,False,41.2,95,3.4,2023,United States Grand Prix
ALO,14,112.441,1.0,1.0,MEDIUM,1.0,Aston Martin,29.9,42.0,994.0,False,40.8,103,2.9,2023,United States Grand Prix
ALO,14,105.424,2.0,1.0,MEDIUM,2.0,Aston Martin,29.8,42.0,993.9,False,40.8,109,3.0,2023,United States Grand Prix
ALO,14,104.736,3.0,1.0,MEDIUM,3.0,Aston Martin,29.9,41.0,994.0,False,40.7,95,2.9,2023,United States Grand Prix
ALO,14,105.467,4.0,1.0,MEDIUM,4.0,Aston Martin,29.9,41.0,994.0,False,40.7,96,4.0,2023,United States Grand Prix
ALO,14,103.792,5.0,1.0,MEDIUM,5.0,Aston Martin,30.0,43.0,993.9,False,40.5,100,2.5,2023,United States Grand Prix
ALO,14,103.668,6.0,1.0,MEDIUM,6.0,Aston Martin,30.0,43.0,994.0,False,40.6,100,3.9,2023,United States Grand Prix
ALO,14,103.581,7.0,1.0,MEDIUM,7.0,Aston Martin,30.0,41.0,993.9,False,41.0,102,3.2,2023,United States Grand Prix
ALO,14,103.679,8.0,1.0,MEDIUM,8.0,Aston Martin,30.0,41.0,993.7,False,41.1,118,3.4,2023,United States Grand Prix
ALO,14,103.775,9.0,1.0,MEDIUM,9.0,Aston Martin,30.0,41.0,993.7,False,41.1,102,2.4,2023,United States Grand Prix
ALO,14,104.591,10.0,1.0,MEDIUM,10.0,Aston Martin,30.0,41.0,993.9,False,40.4,107,3.2,2023,United States Grand Prix
ALO,14,103.152,11.0,1.0,MEDIUM,11.0,Aston Martin,30.0,41.0,993.7,False,40.7,92,3.4,2023,United States Grand Prix
ALO,14,102.559,12.0,1.0,MEDIUM,12.0,Aston Martin,30.0,42.0,993.7,False,40.8,82,3.5,2023,United States Grand Prix
ALO,14,103.108,13.0,1.0,MEDIUM,13.0,Aston Martin,30.3,41.0,993.7,False,41.5,88,1.1,2023,United States Grand Prix
ALO,14,103.334,14.0,1.0,MEDIUM,14.0,Aston Martin,30.4,39.0,993.5,False,41.5,85,1.5,2023,United States Grand Prix
ALO,14,103.152,15.0,1.0,MEDIUM,15.0,Aston Martin,30.4,39.0,993.5,False,41.5,101,2.5,2023,United States Grand Prix
ALO,14,102.79,16.0,1.0,MEDIUM,16.0,Aston Martin,30.5,38.0,993.5,False,41.5,95,3.2,2023,United States Grand Prix
ALO,14,103.818,17.0,1.0,MEDIUM,17.0,Aston Martin,30.4,38.0,993.5,False,41.5,103,1.8,2023,United States Grand Prix
ALO,14,104.156,18.0,1.0,MEDIUM,18.0,Aston Martin,30.5,39.0,993.2,False,41.8,85,5.0,2023,United States Grand Prix
ALO,14,103.648,19.0,1.0,MEDIUM,19.0,Aston Martin,30.2,40.0,993.5,False,41.6,106,4.3,2023,United States Grand Prix
ALO,14,122.272,20.0,2.0,MEDIUM,1.0,Aston Martin,30.2,40.0,993.5,False,41.6,86,3.5,2023,United States Grand Prix
ALO,14,100.987,21.0,2.0,MEDIUM,2.0,Aston Martin,30.1,40.0,993.5,False,41.3,343,2.2,2023,United States Grand Prix
ALO,14,101.588,22.0,2.0,MEDIUM,3.0,Aston Martin,30.2,39.0,993.4,False,41.3,101,2.5,2023,United States Grand Prix
ALO,14,101.49,23.0,2.0,MEDIUM,4.0,Aston Martin,30.3,39.0,993.4,False,41.4,330,2.5,2023,United States Grand Prix
ALO,14,102.185,24.0,2.0,MEDIUM,5.0,Aston Martin,30.7,37.0,993.2,False,42.0,93,3.7,2023,United States Grand Prix
ALO,14,101.83,25.0,2.0,MEDIUM,6.0,Aston Martin,30.7,37.0,993.4,False,41.6,101,4.5,2023,United States Grand Prix
ALO,14,101.817,26.0,2.0,MEDIUM,7.0,Aston Martin,30.4,38.0,993.2,False,41.2,104,4.0,2023,United States Grand Prix
ALO,14,101.931,27.0,2.0,MEDIUM,8.0,Aston Martin,30.4,38.0,993.2,False,41.3,108,4.0,2023,United States Grand Prix
ALO,14,101.657,28.0,2.0,MEDIUM,9.0,Aston Martin,30.5,37.0,993.2,False,41.4,93,5.3,2023,United States Grand Prix
ALO,14,101.658,29.0,2.0,MEDIUM,10.0,Aston Martin,30.5,37.0,993.2,False,41.2,80,5.3,2023,United States Grand Prix
ALO,14,101.669,30.0,2.0,MEDIUM,11.0,Aston Martin,30.2,38.0,993.2,False,41.0,67,4.0,2023,United States Grand Prix
ALO,14,102.061,31.0,2.0,MEDIUM,12.0,Aston Martin,30.1,38.0,993.2,False,41.0,106,3.0,2023,United States Grand Prix
ALO,14,101.893,32.0,2.0,MEDIUM,13.0,Aston Martin,30.4,37.0,993.0,False,41.0,124,4.1,2023,United States Grand Prix
ALO,14,101.561,33.0,2.0,MEDIUM,14.0,Aston Martin,30.7,37.0,993.0,False,41.6,91,6.1,2023,United States Grand Prix
ALO,14,101.89,34.0,2.0,MEDIUM,15.0,Aston Martin,30.5,38.0,993.2,False,41.8,84,6.0,2023,United States Grand Prix
ALO,14,101.329,35.0,2.0,MEDIUM,16.0,Aston Martin,30.5,38.0,993.2,False,41.1,97,3.7,2023,United States Grand Prix
ALO,14,101.875,36.0,2.0,MEDIUM,17.0,Aston Martin,30.5,39.0,993.0,False,41.6,78,4.9,2023,United States Grand Prix
ALO,14,101.905,37.0,2.0,MEDIUM,18.0,Aston Martin,30.5,38.0,993.0,False,41.5,90,5.0,2023,United States Grand Prix
ALO,14,101.359,38.0,2.0,MEDIUM,19.0,Aston Martin,30.4,39.0,993.2,False,41.4,74,4.9,2023,United States Grand Prix
ALO,14,101.419,39.0,2.0,MEDIUM,20.0,Aston Martin,30.2,39.0,993.0,False,41.2,95,3.4,2023,United States Grand Prix
PIA,81,106.169,1.0,1.0,MEDIUM,1.0,McLaren,29.9,42.0,994.0,False,40.8,103,2.9,2023,United States Grand Prix
PIA,81,103.799,2.0,1.0,MEDIUM,2.0,McLaren,29.8,42.0,993.9,False,40.8,109,3.0,2023,United States Grand Prix
PIA,81,102.929,3.0,1.0,MEDIUM,3.0,McLaren,29.9,41.0,994.0,False,40.7,95,2.9,2023,United States Grand Prix
PIA,81,102.82,4.0,1.0,MEDIUM,4.0,McLaren,29.9,41.0,994.0,False,40.7,96,4.0,2023,United States Grand Prix
PIA,81,102.705,5.0,1.0,MEDIUM,5.0,McLaren,29.9,42.0,993.9,False,40.6,107,4.0,2023,United States Grand Prix
PIA,81,102.837,6.0,1.0,MEDIUM,6.0,McLaren,30.0,43.0,994.0,False,40.6,100,3.9,2023,United States Grand Prix
PIA,81,103.325,7.0,1.0,MEDIUM,7.0,McLaren,30.0,41.0,993.9,False,41.0,102,3.2,2023,United States Grand Prix
PIA,81,103.427,8.0,1.0,MEDIUM,8.0,McLaren,30.0,40.0,993.9,False,40.5,123,4.1,2023,United States Grand Prix
PIA,81,103.263,9.0,1.0,MEDIUM,9.0,McLaren,30.0,41.0,993.7,False,41.1,102,2.4,2023,United States Grand Prix
PIA,81,128.29,10.0,1.0,MEDIUM,10.0,McLaren,30.0,41.0,993.9,False,40.4,107,3.2,2023,United States Grand Prix
OCO,31,107.31,1.0,1.0,MEDIUM,1.0,Alpine,29.9,42.0,994.0,False,40.8,103,2.9,2023,United States Grand Prix
OCO,31,104.789,2.0,1.0,MEDIUM,2.0,Alpine,29.8,42.0,993.9,False,40.8,109,3.0,2023,United States Grand Prix
OCO,31,106.421,3.0,1.0,MEDIUM,3.0,Alpine,29.9,41.0,994.0,False,40.7,95,2.9,2023,United States Grand Prix
OCO,31,110.009,4.0,1.0,MEDIUM,4.0,Alpine,29.9,41.0,994.0,False,40.7,96,4.0,2023,United States Grand Prix
OCO,31,108.938,5.0,1.0,MEDIUM,5.0,Alpine,30.0,43.0,993.9,False,40.5,100,2.5,2023,United States Grand Prix
OCO,31,110.982,6.0,1.0,MEDIUM,6.0,Alpine,30.0,43.0,994.0,False,40.6,100,3.9,2023,United States Grand Prix
HAM,44,104.701,1.0,1.0,MEDIUM,1.0,Mercedes,29.9,42.0,994.0,False,40.8,103,2.9,2023,United States Grand Prix
